"","MSE1","MSE2","MSE3","MSEt4","MSE5","MSE6","X","Y"
"2153",10.9353754248991,10.9409879984227,10.9475177180475,10.9549206543669,10.96311500178,10.9719871044109,91468.7771120043,-190793.587554249
"2154",10.9353800342582,10.9409938411168,10.9475246703588,10.9549285587812,10.9631236777357,10.9719963596979,100496.938059571,-190793.587554249
"2155",10.9355679394918,10.9411740543364,10.9476969028262,10.9550925756905,10.9632793068336,10.972143498574,109525.099007138,-190793.587554249
"2156",10.9358051571978,10.9414005696437,10.9479124986485,10.9552971087114,10.9634727112617,10.97232578937,118553.259954705,-190793.587554249
"2157",10.935638932197,10.9412414802582,10.9477610824387,10.9551537593229,10.9633376742836,10.9721991671525,127581.420902272,-190793.587554249
"2158",10.9347413142307,10.9403836601803,10.9469448873354,10.9543804845178,10.9626080671096,10.9715134357548,136609.581849839,-190793.587554249
"2159",10.9328988836582,10.9386230570956,10.9452696207081,10.9527930338117,10.9611098492388,10.9701048178209,145637.742797406,-190793.587554249
"2160",10.929834389031,10.9356947691502,10.9424832219121,10.9501525330915,10.9586175273045,10.967761245104,154665.903744973,-190793.587554249
"2161",10.9249546736655,10.9310328772816,10.938047949353,10.945950037715,10.9546512483415,10.9640319341776,163694.06469254,-190793.587554249
"2162",10.9163189344499,10.9227880620952,10.9302087012923,10.9385263329446,10.9476482919854,10.9574502448025,172722.225640107,-190793.587554249
"2163",10.9088003453457,10.915619367054,10.9234015311606,10.9320881150843,10.9415822292746,10.9517554551324,181750.386587674,-190793.587554249
"2164",10.917143036261,10.9236088901527,10.9310213406781,10.9393256800128,10.9484293142392,10.9582082211689,190778.547535241,-190793.587554249
"2165",10.9249164607024,10.9310730083016,10.9381581350629,10.9461206646616,10.954871939615,10.9642920966242,199806.708482808,-190793.587554249
"2166",10.9313874631932,10.937297438242,10.9441196718268,10.9518057794738,10.9602703121013,10.9693968741557,208834.869430375,-190793.587554249
"2167",10.936657798311,10.942375036874,10.9489903016312,10.9564573609736,10.9646933169686,10.9735845925114,217863.030377942,-190793.587554249
"2168",10.9409264754147,10.9464947432986,10.9529486905257,10.9602437195919,10.9682989413751,10.9770030538427,226891.191325509,-190793.587554249
"2169",10.9444100289687,10.9498632280799,10.95619128553,10.9633508370083,10.9712625798736,10.9798170612595,235919.352273076,-190793.587554249
"2170",10.9472898099839,10.9526538429893,10.9588831056932,10.9659351613674,10.9737319705377,10.9821656022545,244947.513220643,-190793.587554249
"2171",10.9497026470875,10.9549974801037,10.9611488428468,10.9681149911539,10.9758188995204,10.9841539061776,253975.67416821,-190793.587554249
"2172",10.951773482034,10.9570136039068,10.9631022529937,10.9699982071271,10.9776252728369,10.9858778721184,263003.835115777,-190793.587554249
"2173",10.9536774976151,10.958869394924,10.9649022372403,10.9717352462936,10.9792929728095,10.9874708293358,272031.996063344,-190793.587554249
"2174",10.9556677986526,10.9608060705523,10.9667777712822,10.9735426244863,10.9810259733623,10.9891242591547,281060.157010911,-190793.587554249
"2175",10.9579300148439,10.9630004663783,10.9688966467483,10.9755789401579,10.9829736306283,10.99097832234,290088.317958478,-190793.587554249
"2176",10.9604006252717,10.9653921738447,10.9712016367197,10.9777901825336,10.9850851506397,10.9929854105076,299116.478906045,-190793.587554249
"2177",10.9628908448552,10.9678015323015,10.9735224310237,10.9800155149217,10.9872091920013,10.9950036032947,308144.639853612,-190793.587554249
"2178",10.9652760116573,10.9701099181813,10.9757465913328,10.9821487631107,10.9892458568191,10.9969392280919,317172.800801179,-190793.587554249
"2179",10.96751502747,10.9722782558754,10.9778371078414,10.9841550038385,10.9911623073139,10.9987615110538,326200.961748746,-190793.587554249
"2180",10.9696086195619,10.97430728778,10.9797947292892,10.9860349836379,10.9929592798477,11.0004711712649,335229.122696313,-190793.587554249
"2181",10.9475012431262,10.9530389487347,10.9594212554311,10.9666028073383,10.9745039884279,10.983016588004,-161319.729419871,-181765.426606682
"2182",10.9450711890271,10.9506899358704,10.9571605458834,10.9644368473435,10.9724381669306,10.9810550532791,-152291.568472304,-181765.426606682
"2183",10.9444177623281,10.9500347191881,10.9565082222323,10.9637922362652,10.9718059874203,10.9804397106444,-143263.407524737,-181765.426606682
"2184",10.9437721805151,10.9493889202718,10.9558666156718,10.9631593537285,10.9711862597552,10.9798372670184,-134235.24657717,-181765.426606682
"2185",10.9425073591392,10.948154782995,10.9546681970733,10.962001459018,10.9700732549153,10.9787729013435,-125207.085629603,-181765.426606682
"2186",10.9405276869271,10.9462410750034,10.9528262645203,10.9602364810813,10.9683895812487,10.9771738991701,-116178.924682036,-181765.426606682
"2187",10.9383673798773,10.9441571210908,10.9508244791916,10.9583219298242,10.9665663959242,10.975445140954,-107150.763734469,-181765.426606682
"2188",10.9382562662298,10.9440273379998,10.9506788159018,10.9581635139452,10.9663985186008,10.9752710892969,-98122.6027869023,-181765.426606682
"2189",10.9400362441211,10.9457006957912,10.9522455940262,10.959625095517,10.9677574608979,10.9765309266224,-89094.4418393353,-181765.426606682
"2190",10.9416111016465,10.9471793780827,10.9536283405861,10.960913364299,10.9689537657358,10.9776386497516,-80066.2808917683,-181765.426606682
"2191",10.9424554650935,10.9479620394705,10.9543505572316,10.9615772125399,10.9695619796183,10.9781944488347,-71038.1199442014,-181765.426606682
"2192",10.9426198558362,10.9480964256634,10.9544571945046,10.9616588080632,10.9696215291226,10.9782350760764,-62009.9589966344,-181765.426606682
"2193",10.9422389241295,10.9477107260375,10.9540698104886,10.9612729810944,10.969240492906,10.9778619042911,-52981.7980490674,-181765.426606682
"2194",10.9414828484704,10.946967155068,10.9533424157422,10.9605653890051,10.9685561167211,10.9772037970622,-43953.6371015004,-181765.426606682
"2195",10.9405625957536,10.9460668974651,10.95246610456,10.9597168385164,10.9677388345558,10.976420839443,-34925.4761539334,-181765.426606682
"2196",10.9396141055181,10.945139714634,10.9515642456558,10.9588441611894,10.9668988679597,10.9756166405828,-25897.3152063664,-181765.426606682
"2197",10.93857129562,10.9441229253844,10.9505776119576,10.9578915986089,10.9659839052402,10.9747422802735,-16869.1542587994,-181765.426606682
"2198",10.9372839281336,10.9428737326252,10.9493710050599,10.9567316245553,10.9648740842939,10.9736854761655,-7840.99331123248,-181765.426606682
"2199",10.9356610020699,10.941305958832,10.9478631245496,10.9552878150212,10.9634978064392,10.9723793586912,1187.16763633449,-181765.426606682
"2200",10.9336474396328,10.939367943299,10.9460056934088,10.9535152052136,10.9618133155969,10.9707852513278,10215.3285839015,-181765.426606682
"2201",10.931088683632,10.9369136026492,10.9436611568077,10.9512847280971,10.9596999050839,10.9687906043706,19243.4895314685,-181765.426606682
"2202",10.9278810681026,10.9338459433008,10.9407391027829,10.9485123872952,10.957079765887,10.9663235194735,28271.6504790355,-181765.426606682
"2203",10.9280090645453,10.9339612556599,10.940842238635,10.9486040481244,10.957160798119,10.9663948633383,37299.8114266024,-181765.426606682
"2204",10.9305740341945,10.9364034191737,10.9431581750782,10.9507917800945,10.9592197743433,10.9683258913852,46327.9723741694,-181765.426606682
"2205",10.9326145675401,10.9383494456676,10.9450065584495,10.9525404972401,10.9608679246187,10.9698736639666,55356.1333217364,-181765.426606682
"2206",10.9341249086589,10.9397916420008,10.946378059008,10.9538395535318,10.9620936106448,10.9710258640417,64384.2942693034,-181765.426606682
"2207",10.9350235594691,10.9406512218449,10.9471968614289,10.9546163323649,10.9628276026284,10.971716791321,73412.4552168704,-181765.426606682
"2208",10.9352623437501,10.9408817995785,10.9474184983817,10.9548283920147,10.9630295679596,10.9719082797965,82440.6161644373,-181765.426606682
"2209",10.9348098553618,10.9404533874051,10.9470144513211,10.9544487179523,10.9626740143368,10.9715763612555,91468.7771120043,-181765.426606682
"2210",10.9339167810337,10.9396049551964,10.9462116213409,10.9536919229416,10.9619631794432,10.9709109401916,100496.938059571,-181765.426606682
"2211",10.9339635115828,10.9396511035659,10.946257038939,10.9537364324955,10.9620065871216,10.9709530488308,109525.099007138,-181765.426606682
"2212",10.9348523150896,10.9404983719672,10.9470616941535,10.9544978171289,10.9627244666309,10.9716276015963,118553.259954705,-181765.426606682
"2213",10.9350675490058,10.9407025667396,10.9472549056104,10.9546801598935,10.9628961081713,10.9717887587027,127581.420902272,-181765.426606682
"2214",10.9342500564941,10.9399205656414,10.9465101978591,10.9539740600754,10.9622294234192,10.9711617929004,136609.581849839,-181765.426606682
"2215",10.9322981547644,10.9380545127799,10.9447338207641,10.9522901041937,10.9606395116509,10.9696664335971,145637.742797406,-181765.426606682
"2216",10.9289728869943,10.9348756958928,10.9417077902566,10.9494213960487,10.9579307932329,10.9671185141479,154665.903744973,-181765.426606682
"2217",10.9236902191683,10.9298264514523,10.9369018060865,10.9448656783736,10.9536294129545,10.963072624933,163694.06469254,-181765.426606682
"2218",10.9144435177472,10.9209935845993,10.9284991081199,10.9369045280515,10.9461160877077,10.9560083613105,172722.225640107,-181765.426606682
"2219",10.9047169906785,10.9117109888487,10.919676586406,10.9285528918316,10.9382407266927,10.9486093658348,181750.386587674,-181765.426606682
"2220",10.9084027770053,10.9152631807317,10.9230850994153,10.9318091270476,10.9413378579845,10.9515425352941,190778.547535241,-181765.426606682
"2221",10.9221590687664,10.9284407969242,10.9356559128458,10.9437516949057,10.9526379103087,10.9621931548199,199806.708482808,-181765.426606682
"2222",10.9304145729294,10.9363733462327,10.9432456307207,10.9509824005128,10.9594975886735,10.9686742286994,208834.869430375,-181765.426606682
"2223",10.9364405144375,10.9421749537627,10.9488070654289,10.9562903520573,10.9645417015695,10.9734473796925,217863.030377942,-181765.426606682
"2224",10.9410329713722,10.9466053168819,10.9530622406104,10.96035903699,10.9684147754948,10.9771181765783,226891.191325509,-181765.426606682
"2225",10.9446332962632,10.950086270418,10.9564126692773,10.9635690746009,10.9714762049988,10.9800246978603,235919.352273076,-181765.426606682
"2226",10.9474851765269,10.952851014402,10.9590805811137,10.9661313666806,10.9739253387329,10.9823546473113,244947.513220643,-181765.426606682
"2227",10.9497217759158,10.955027207757,10.9611878353724,10.9681617444454,10.9758718233835,10.9842114045619,253975.67416821,-181765.426606682
"2228",10.9514345749851,10.9567026357017,10.9628183086901,10.9697400072661,10.977391261269,10.9856663060107,263003.835115777,-181765.426606682
"2229",10.9528182351034,10.9580631763117,10.9641487738583,10.9710336021789,10.9786416573131,10.98686790084,272031.996063344,-181765.426606682
"2230",10.9544419950554,10.9596510278658,10.9656936355281,10.972528695462,10.9800808008476,10.9882457564405,281060.157010911,-181765.426606682
"2231",10.9569082962968,10.9620396602878,10.9679966425959,10.9747388953174,10.9821920646445,10.9902532247523,290088.317958478,-181765.426606682
"2232",10.9598637832841,10.964892793644,10.9707390168188,10.9773631576941,10.9846921812295,10.992624676758,299116.478906045,-181765.426606682
"2233",10.9627413353263,10.9676707052578,10.9734091183567,10.979918299812,10.9871264940066,10.9949337614517,308144.639853612,-181765.426606682
"2234",10.965367182243,10.9702080238653,10.9758501823248,10.9822562759423,10.9893556962041,10.997049842529,317172.800801179,-181765.426606682
"2235",10.96774818091,10.9725113138184,10.9780684652296,10.984383023323,10.9913853984743,10.9989782008568,326200.961748746,-181765.426606682
"2236",10.9420409091948,10.9478215750432,10.9544563113385,10.9618969543967,10.9700609826528,10.9788372960626,-161319.729419871,-172737.265659115
"2237",10.9372436065623,10.9432178875897,10.9500566529766,10.9577096292182,10.966091953665,10.9750900559788,-152291.568472304,-172737.265659115
"2238",10.9406576818357,10.9464346792388,10.953075720988,10.9605329093917,10.9687234881483,10.9775356742039,-143263.407524737,-172737.265659115
"2239",10.9411458208668,10.9468692660688,10.9534595819537,10.9608696059152,10.9690170930282,10.9777905486428,-134235.24657717,-172737.265659115
"2240",10.9404173149715,10.9461469492615,10.9527476414187,10.9601722820889,10.968338474742,10.977134389936,-125207.085629603,-172737.265659115
"2241",10.938413678105,10.9442115724604,10.9508862119154,10.9583898308051,10.9666391872698,10.975521461591,-116178.924682036,-172737.265659115
"2242",10.9333503745171,10.9393652041814,10.946266098778,10.9540029369566,10.9624899682316,10.9716118093084,-107150.763734469,-172737.265659115
"2243",10.9346330403765,10.9405637757247,10.9473814023564,10.9550368885279,10.9634453987554,10.972492271003,-98122.6027869023,-172737.265659115
"2244",10.9390068530031,10.9447079662216,10.9512925342232,10.9587142757528,10.9668909287357,10.9757101509388,-89094.4418393353,-172737.265659115
"2245",10.9408932425614,10.946484140923,10.9529582202571,10.9602705788403,10.9683401758508,10.9770557008447,-80066.2808917683,-172737.265659115
"2246",10.9416592965299,10.9471926643749,10.9536105162723,10.9608687218568,10.9688868539373,10.9775540482208,-71038.1199442014,-172737.265659115
"2247",10.9416155829927,10.9471289642178,10.9535293457632,10.9607729338845,10.9687794768086,10.9774381306684,-62009.9589966344,-172737.265659115
"2248",10.9408863867858,10.9464113629223,10.9528269109913,10.9600892073967,10.9681178049259,10.9768015186057,-52981.7980490674,-172737.265659115
"2249",10.9396426285924,10.9452028186886,10.9516579623769,10.9589639302526,10.9670397998013,10.9757737716872,-43953.6371015004,-172737.265659115
"2250",10.9383338468668,10.9439318425649,10.9504293503885,10.9577818979183,10.9659080468714,10.9746953420043,-34925.4761539334,-172737.265659115
"2251",10.9374031651273,10.9430208686753,10.9495421905013,10.9569225129406,10.9650800773635,10.973901959629,-25897.3152063664,-172737.265659115
"2252",10.9365309334454,10.9421657150284,10.9487081530399,10.9561135065178,10.9642997193721,10.9731534219194,-16869.1542587994,-172737.265659115
"2253",10.935289767175,10.940959545925,10.9475414816539,10.9549904986363,10.9632240362291,10.9721280835682,-7840.99331123248,-172737.265659115
"2254",10.9336202508422,10.9393463863446,10.9459896379026,10.9535043451582,10.9618072021232,10.9707833327158,1187.16763633449,-172737.265659115
"2255",10.9316747366251,10.9374726367195,10.9441926975365,10.9517884937673,10.9601758115555,10.9692387687631,10215.3285839015,-172737.265659115
"2256",10.9297548135764,10.9356274826241,10.9424267859839,10.9501054974114,10.9585784897406,10.9677288967261,19243.4895314685,-172737.265659115
"2257",10.9283556231445,10.9342844585099,10.9411429210682,10.9488831963983,10.9574194992661,10.9666342633686,28271.6504790355,-172737.265659115
"2258",10.9281766077329,10.9341105850403,10.9409746757228,10.948721058872,10.9572639184876,10.9664856342187,37299.8114266024,-172737.265659115
"2259",10.9294670493847,10.935342373159,10.9421455926634,10.9498296041288,10.9583093223617,10.9674678419744,46327.9723741694,-172737.265659115
"2260",10.9317158772018,10.9374904752053,10.9441890714503,10.9517657497808,10.9601366477415,10.9691860693005,55356.1333217364,-172737.265659115
"2261",10.9337074476247,10.9393943062149,10.9460015499592,10.9534842900821,10.9617597333294,10.9707132514135,64384.2942693034,-172737.265659115
"2262",10.934893664418,10.9405303509345,10.9470850055,10.9545133264212,10.9627331476011,10.9716304808921,73412.4552168704,-172737.265659115
"2263",10.9351275484475,10.9407581354033,10.9473057214611,10.9547260785696,10.9629371496988,10.971825083199,82440.6161644373,-172737.265659115
"2264",10.9340516196449,10.9397372979112,10.9463409042567,10.9538175771952,10.9620846593956,10.9710277494373,91468.7771120043,-172737.265659115
"2265",10.9301770420009,10.9360515175111,10.9428484735479,10.9505208850379,10.9589839806165,10.9681213627972,100496.938059571,-172737.265659115
"2266",10.930233173793,10.9361072501322,10.9429035707893,10.9505750782355,10.959036985334,10.9681728961619,109525.099007138,-172737.265659115
"2267",10.9339599892885,10.9396567464983,10.9462710760894,10.9537578794341,10.9620343125693,10.9709858446824,118553.259954705,-172737.265659115
"2268",10.9347894326194,10.9404463548832,10.9470200575852,10.954465825312,10.9627011918073,10.9716119897643,127581.420902272,-172737.265659115
"2269",10.9341050384497,10.9397914063146,10.9463961547542,10.9538741471148,10.9621424773289,10.9710865416461,136609.581849839,-172737.265659115
"2270",10.9321411062794,10.9379139270013,10.9446089778525,10.9521800307169,10.960543047296,10.9695823003988,145637.742797406,-172737.265659115
"2271",10.9287610347972,10.9346827195404,10.9415330808121,10.9492640594909,10.9577897160539,10.9669924329368,154665.903744973,-172737.265659115
"2272",10.9236968255919,10.9298418403259,10.9369250518091,10.944895682813,10.9536649722972,10.9631124965615,163694.06469254,-172737.265659115
"2273",10.9171147756211,10.9235522597239,10.9309399974423,10.9392236630634,10.9483108285411,10.9580774367469,172722.225640107,-172737.265659115
"2274",10.9112348943609,10.9179421355392,10.925609401772,10.9341790739408,10.9435553866517,10.9536110339567,181750.386587674,-172737.265659115
"2275",10.9057365979982,10.9127270752112,10.9206825733655,10.9295420836919,10.9392066343991,10.9495459956848,190778.547535241,-172737.265659115
"2276",10.9204402960978,10.9268110397177,10.9341168221692,10.9423038139036,10.9512807354607,10.9609252316256,199806.708482808,-172737.265659115
"2277",10.9304002447974,10.9363716334901,10.9432552583532,10.9510018805516,10.9595253077075,10.9687085335971,208834.869430375,-172737.265659115
"2278",10.9368566005466,10.9425846625204,10.9492083392007,10.9566811442718,10.9649200730242,10.973811583596,217863.030377942,-172737.265659115
"2279",10.9415624720906,10.9471235045846,10.953566836735,10.9608478339368,10.9688857357316,10.9775695177963,226891.191325509,-172737.265659115
"2280",10.9451544171308,10.9505965571123,10.9569098348744,10.964050900251,10.9719406396214,10.9804699437656,235919.352273076,-172737.265659115
"2281",10.9479063945299,10.9532660751038,10.9594873303503,10.9665276673774,10.9743091704625,10.9827241934407,244947.513220643,-172737.265659115
"2282",10.9499073471426,10.9552177219558,10.9613814534128,10.9683565201958,10.976065803474,10.984402719883,253975.67416821,-172737.265659115
"2283",10.9510982732162,10.9563961390747,10.9625404486804,10.9694892278346,10.9771657211337,10.9854639818641,263003.835115777,-172737.265659115
"2284",10.9513319925577,10.9566620768876,10.9628330641056,10.9698025142031,10.9774935206257,10.9858002752957,272031.996063344,-172737.265659115
"2285",10.9515642649202,10.9569258167027,10.9631228503971,10.9701124652126,10.9778176025695,10.9861325871319,281060.157010911,-172737.265659115
"2286",10.9550314776297,10.9602666011554,10.9663280805404,10.9731743461541,10.980729936224,10.9888909584578,290088.317958478,-172737.265659115
"2287",10.9592321236704,10.9643043346641,10.9701930322653,10.9768583896695,10.9842269388543,10.9921969408976,299116.478906045,-172737.265659115
"2288",10.9626880291665,10.9676323999884,10.9733844146394,10.9799055886286,10.9871240478509,10.9949398214388,308144.639853612,-172737.265659115
"2289",10.9655728978536,10.9704159742209,10.9760586813397,10.9824635744405,10.9895600687426,10.9972496656377,317172.800801179,-172737.265659115
"2290",10.946442767451,10.9520350817649,10.9584733985693,10.9657115808938,10.973669268674,10.9822375744543,-170347.890367438,-163709.104711548
"2291",10.9405197787189,10.9463556708454,10.9530499575916,10.9605538118763,10.9687839312654,10.977628359537,-161319.729419871,-163709.104711548
"2292",10.9362635841472,10.9422652698381,10.9491353364102,10.9568231597866,10.9652433918651,10.974281876073,-152291.568472304,-163709.104711548
"2293",10.9379681040959,10.9438546961837,10.9506113784155,10.9581889612984,10.9665032756334,10.9754410693441,-143263.407524737,-163709.104711548
"2294",10.938676079039,10.9444995243505,10.9511954753638,10.9587155901536,10.9669763286414,10.9758648453164,-134235.24657717,-163709.104711548
"2295",10.938589394666,10.944389970699,10.9510661890211,10.958570097296,10.9668183480031,10.9756980997315,-125207.085629603,-163709.104711548
"2296",10.9374191776513,10.9432501148871,10.9499610432166,10.9575037913596,10.9657946128075,10.974720114403,-116178.924682036,-163709.104711548
"2297",10.9345520702106,10.9404964415079,10.9473270886186,10.9549946715771,10.9634141196401,10.9724706166592,-107150.763734469,-163709.104711548
"2298",10.9355523338203,10.9414278448258,10.9481905927878,10.95579215494,10.9641482174116,10.9731445452778,-98122.6027869023,-163709.104711548
"2299",10.9388957294044,10.9445920109335,10.9511732734708,10.9585932691099,10.9667696962518,10.9755901110377,-89094.4418393353,-163709.104711548
"2300",10.9405417923609,10.9461398728159,10.9526229031441,10.9599458774877,10.9680275832948,10.9767564855898,-80066.2808917683,-163709.104711548
"2301",10.9410999556059,10.946650695965,10.9530879265347,10.9603672958091,10.9684080909648,10.9770991160272,-71038.1199442014,-163709.104711548
"2302",10.940775619959,10.9463197479597,10.9527532520978,10.9600319638122,10.9680751934432,10.9767716197984,-62009.9589966344,-163709.104711548
"2303",10.9395427210183,10.9451221076784,10.9515951475225,10.9589173708234,10.9670076212238,10.9757539747155,-52981.7980490674,-163709.104711548
"2304",10.9372702546951,10.9429332086576,10.9494956299701,10.9569121901295,10.9651007047853,10.9739481023994,-43953.6371015004,-163709.104711548
"2305",10.9347136910203,10.9404731099766,10.9471382934946,10.9546628985952,10.9629635541045,10.9719258853225,-34925.4761539334,-163709.104711548
"2306",10.9344103690034,10.9401584504406,10.946815755825,10.9543361443845,10.9626362606805,10.9716015757863,-25897.3152063664,-163709.104711548
"2307",10.9342147498673,10.9399464949066,10.9465907987773,10.9541017704876,10.962396118461,10.9713592069936,-16869.1542587994,-163709.104711548
"2308",10.9330064477787,10.9387700151982,10.9454508379734,10.9530027175092,10.9613418731159,10.970353032892,-7840.99331123248,-163709.104711548
"2309",10.9310385220158,10.9368705470412,10.943625486858,10.9512564092634,10.9596786254892,10.96877582971,1187.16763633449,-163709.104711548
"2310",10.9286908921876,10.9346117720338,10.9414614453454,10.9491920077952,10.95771764269,10.9669208149558,10215.3285839015,-163709.104711548
"2311",10.926700212406,10.9326988910584,10.9396310042352,10.9474478032176,10.9560625125335,10.9653565677989,19243.4895314685,-163709.104711548
"2312",10.9258432228583,10.9318752869181,10.9388426742959,10.9466963089405,10.9553490376395,10.9646818837787,28271.6504790355,-163709.104711548
"2313",10.9252192560949,10.9312823858874,10.938281269744,10.9461665374034,10.954850753535,10.9642146767101,37299.8114266024,-163709.104711548
"2314",10.9255260894797,10.9315826926738,10.9385734039175,10.9464489853557,10.9551221906315,10.9644740078201,46327.9723741694,-163709.104711548
"2315",10.9302380735334,10.936081542751,10.9428513521202,10.9505007388532,10.9589449905667,10.9680675911939,55356.1333217364,-163709.104711548
"2316",10.9333095082294,10.9390176686776,10.9456466406599,10.953151233224,10.9614483704976,10.9704231719411,64384.2942693034,-163709.104711548
"2317",10.9349352260323,10.9405750425383,10.9471323227954,10.9545626703982,10.9627838620368,10.9716818907969,73412.4552168704,-163709.104711548
"2318",10.9353940606948,10.9410190936379,10.9475600683423,10.9549727604097,10.9631751676361,10.9720535399225,82440.6161644373,-163709.104711548
"2319",10.9345083255566,10.9401809213282,10.9467699467512,10.9542306285609,10.9624804590397,10.9714052389505,91468.7771120043,-163709.104711548
"2320",10.931490429224,10.9373117245955,10.9440528041235,10.9516671846965,10.9600706993739,10.969147593003,100496.938059571,-163709.104711548
"2321",10.9315015219567,10.9373255299612,10.9440690235826,10.9516854508219,10.9600905997859,10.9691686952028,109525.099007138,-163709.104711548
"2322",10.934388186253,10.9400761877551,10.9466799281077,10.9541543447031,10.9624167127349,10.9713526936211,118553.259954705,-163709.104711548
"2323",10.9350996706946,10.9407543294698,10.947323977233,10.9547638604107,10.9629915646409,10.9718930560656,127581.420902272,-163709.104711548
"2324",10.9344014580455,10.9400872413055,10.946689500379,10.9541630412805,10.9624249981472,10.9713608960337,136609.581849839,-163709.104711548
"2325",10.9324621342725,10.9382344751994,10.9449269434139,10.9524932526964,10.9608494133321,10.969879843122,145637.742797406,-163709.104711548
"2326",10.9290568461155,10.9349807773635,10.9418311164364,10.949559715702,10.9580806650038,10.9672764831124,154665.903744973,-163709.104711548
"2327",10.9235969128456,10.9297643796993,10.9368681223631,10.9448570431086,10.9536421900486,10.9631030737865,163694.06469254,-163709.104711548
"2328",10.9161751729267,10.9226766165998,10.9301273128123,10.9384721369996,10.9476180069974,10.957440366449,172722.225640107,-163709.104711548
"2329",10.9092088171503,10.9160376407296,10.9238261205953,10.9325151905226,10.9420078304657,10.9521756974505,181750.386587674,-163709.104711548
"2330",10.9118752751044,10.9186119923519,10.926300641699,10.9348831353227,10.9442636729338,10.9543153070094,190778.547535241,-163709.104711548
"2331",10.9235058290477,10.9297604388137,10.9369423118798,10.9449989212871,10.9538404925623,10.9633463040057,199806.708482808,-163709.104711548
"2332",10.9321651028167,10.93807627532,10.9448944610283,10.9525710642851,10.9610207010013,10.9701272940373,208834.869430375,-163709.104711548
"2333",10.9381659736637,10.9438524671499,10.9504303654185,10.9578536053795,10.9660397508199,10.9748759402805,217863.030377942,-163709.104711548
"2334",10.9426329993814,10.9481619984048,10.9545696454137,10.9618116176884,10.9698075997441,10.9784471177528,226891.191325509,-163709.104711548
"2335",10.9460643133879,10.9514808228275,10.9577651907723,10.9648743053925,10.9727294162142,10.9812218782093,235919.352273076,-163709.104711548
"2336",10.9486727812992,10.9540127515253,10.9602113204627,10.9672261666142,10.9749796645037,10.9833645564711,244947.513220643,-163709.104711548
"2337",10.9504859115999,10.9557848309581,10.9619344608314,10.9688928584517,10.9765830982616,10.9848988880625,253975.67416821,-163709.104711548
"2338",10.9512869183372,10.9565914837611,10.9627404027883,10.9696915747664,10.9773682313838,10.9856645169181,263003.835115777,-163709.104711548
"2339",10.9501142599369,10.9555187306567,10.9617637478073,10.9688059769158,10.9765677423004,10.9849426071731,272031.996063344,-163709.104711548
"2340",10.9377100107071,10.9437655005101,10.9506702917547,10.9583735408598,10.9667905604824,10.9758085917278,281060.157010911,-163709.104711548
"2341",10.9530748750382,10.9584195741093,10.9645912211717,10.9715469557431,10.9792101540008,10.9874759184772,290088.317958478,-163709.104711548
"2342",10.9591297932366,10.9642208867384,10.9701269474089,10.9768078902512,10.9841900917456,10.9921717563061,299116.478906045,-163709.104711548
"2343",10.9629913385958,10.9679345193633,10.973683388656,10.9801994334529,10.987410846401,10.9952178078816,308144.639853612,-163709.104711548
"2344",10.9454617785475,10.951087048519,10.9575614765651,10.964838521395,10.9728373235721,10.9814484308102,-170347.890367438,-154680.943763981
"2345",10.9410527049651,10.946848112039,10.9535032615279,10.9609697599124,10.969164626325,10.977976117085,-161319.729419871,-154680.943763981
"2346",10.9368513689531,10.9428082130987,10.9496349576414,10.9572814563641,10.9656627141732,10.9746648062665,-152291.568472304,-154680.943763981
"2347",10.934726818832,10.9407504037394,10.9476507317145,10.9553770003652,10.9638433173614,10.9729346722541,-143263.407524737,-154680.943763981
"2348",10.9358796740923,10.9418197025868,10.9486381925104,10.9562854262059,10.9646763811005,10.9736966884335,-134235.24657717,-154680.943763981
"2349",10.9367895820949,10.9426612224814,10.9494128807654,10.9569957556841,10.9653255532928,10.9742884341941,-125207.085629603,-154680.943763981
"2350",10.9370566799177,10.9428926484238,10.9496107651111,10.9571627708284,10.9654647443113,10.9744030482758,-116178.924682036,-154680.943763981
"2351",10.9371639108903,10.9429735843665,10.9496675234077,10.9571979025794,10.965481078481,10.974403536547,-107150.763734469,-154680.943763981
"2352",10.9380648360595,10.9438119449344,10.9504442070568,10.9579146429293,10.9661403065848,10.9750082177712,-98122.6027869023,-154680.943763981
"2353",10.939536516697,10.9451945340537,10.9517377776143,10.9591204118262,10.9672604882637,10.9760458527759,-89094.4418393353,-154680.943763981
"2354",10.9405589115581,10.9461488221696,10.9526246980555,10.9599416009793,10.9680183326659,10.9767433259813,-80066.2808917683,-154680.943763981
"2355",10.9408281632942,10.9463847332753,10.9528291606165,10.9601170003643,10.9681673960404,10.9768689699252,-71038.1199442014,-154680.943763981
"2356",10.940258413119,10.9458201336009,10.952272914421,10.9595723577484,10.9676374961808,10.9763566989798,-62009.9589966344,-154680.943763981
"2357",10.9386255925602,10.944241442299,10.9507531819247,10.9581158952231,10.9662479315312,10.9750368489413,-52981.7980490674,-154680.943763981
"2358",10.935083278919,10.9408428263056,10.9475057886599,10.9550257034782,10.96331920814,10.9722720562442,-43953.6371015004,-154680.943763981
"2359",10.9216514676658,10.9280337265329,10.9353388146845,10.9435132623925,10.952466639395,10.9620778184469,-34925.4761539334,-154680.943763981
"2360",10.931228769441,10.9371188243386,10.943923643173,10.95159542338,10.9600490938885,10.9691684242633,-25897.3152063664,-154680.943763981
